# Time, p, Ux, Uy, Uz, e
1.669139999999999947e-03 9.372720000000000617e-05 2.139364000000000071e-06 9.909058000000000969e-04 1.985457999999999841e-03 5.809671999999999693e-05
1.670159999999999961e-03 9.408043999999999739e-05 2.144968000000000179e-06 9.927140000000000096e-04 1.980715000000000080e-03 5.825408000000000046e-05
1.671179999999999975e-03 9.420397000000000601e-05 2.145157999999999918e-06 9.929757999999999467e-04 1.970141999999999814e-03 5.827070999999999830e-05
1.672209999999999929e-03 9.462024000000000194e-05 2.152397000000000053e-06 9.962038000000000317e-04 1.966171000000000064e-03 5.847072999999999778e-05
1.673229999999999943e-03 9.466887000000000219e-05 2.151675000000000029e-06 9.968822000000000013e-04 1.956336999999999833e-03 5.844372999999999956e-05
1.674249999999999957e-03 9.482504000000000377e-05 2.153586000000000051e-06 9.984548000000000208e-04 1.948814000000000102e-03 5.849273999999999928e-05
1.675269999999999971e-03 9.482821999999999584e-05 2.151698000000000028e-06 9.995844999999999297e-04 1.938552000000000070e-03 5.844516999999999865e-05
1.676299999999999926e-03 9.494032000000000447e-05 2.152829999999999935e-06 1.001528000000000010e-03 1.932441999999999927e-03 5.846464999999999936e-05
1.677319999999999939e-03 9.527099000000000244e-05 2.159057000000000088e-06 1.006769999999999931e-03 1.932736000000000003e-03 5.862030999999999915e-05
1.678339999999999953e-03 9.534467999999999394e-05 2.159498000000000191e-06 1.008629999999999943e-03 1.929951000000000062e-03 5.862055000000000239e-05
1.679369999999999908e-03 9.574835000000000290e-05 2.167373999999999910e-06 1.014848999999999959e-03 1.934958000000000077e-03 5.883395000000000275e-05
1.680389999999999922e-03 9.582027000000000610e-05 2.166610999999999812e-06 1.016472000000000035e-03 1.933056000000000054e-03 5.883766999999999871e-05
1.681420000000000093e-03 9.606810999999999660e-05 2.169162000000000137e-06 1.020538999999999995e-03 1.935000000000000088e-03 5.895095000000000180e-05
1.682440000000000107e-03 9.616675999999999946e-05 2.168208999999999877e-06 1.021797000000000070e-03 1.933355000000000099e-03 5.895998000000000330e-05
1.683470000000000062e-03 9.649861999999999936e-05 2.172900999999999798e-06 1.026287999999999983e-03 1.938292000000000096e-03 5.911112999999999931e-05
1.684500000000000016e-03 9.687229999999999745e-05 2.179014000000000191e-06 1.031053000000000091e-03 1.945752999999999936e-03 5.927786000000000101e-05
1.685529999999999971e-03 9.703338000000000371e-05 2.180829999999999921e-06 1.034783000000000057e-03 1.950137999999999915e-03 5.931694999999999795e-05
1.686559999999999926e-03 9.745369999999999836e-05 2.188451999999999829e-06 1.040773000000000045e-03 1.960827000000000056e-03 5.951105999999999735e-05
1.687590000000000097e-03 9.766448999999999909e-05 2.190921000000000008e-06 1.044755999999999983e-03 1.968974000000000071e-03 5.957527999999999722e-05
1.688620000000000052e-03 9.795068000000000253e-05 2.195306000000000136e-06 1.048244000000000042e-03 1.979578999999999974e-03 5.967979999999999737e-05
1.689650000000000006e-03 9.835610999999999909e-05 2.202215000000000056e-06 1.053675999999999918e-03 1.991805000000000138e-03 5.984275999999999962e-05
1.690689999999999901e-03 9.841806999999999671e-05 2.201488999999999921e-06 1.054428999999999957e-03 1.998605000000000086e-03 5.979251000000000124e-05
1.691720000000000073e-03 9.883622000000000219e-05 2.208514999999999894e-06 1.059395000000000085e-03 2.013440999999999929e-03 5.993667999999999685e-05
1.692750000000000027e-03 9.892229000000000592e-05 2.208555999999999967e-06 1.059884000000000086e-03 2.023445000000000018e-03 5.988037000000000145e-05
1.693789999999999922e-03 9.909351000000000324e-05 2.210165999999999940e-06 1.061429999999999926e-03 2.036100999999999796e-03 5.986455999999999998e-05
1.694820000000000094e-03 9.930378999999999541e-05 2.212371999999999847e-06 1.062227999999999914e-03 2.050914999999999943e-03 5.986696999999999917e-05
1.695850000000000048e-03 9.941076999999999824e-05 2.211724000000000171e-06 1.062454999999999910e-03 2.064945999999999796e-03 5.980240000000000192e-05
1.696880000000000003e-03 9.970771999999999545e-05 2.215234000000000075e-06 1.063443000000000071e-03 2.084321999999999998e-03 5.984922999999999822e-05
1.697919999999999898e-03 9.981631000000000249e-05 2.214794000000000211e-06 1.062653999999999899e-03 2.099928999999999945e-03 5.978579999999999940e-05
1.698950000000000069e-03 9.999468999999999925e-05 2.215544000000000162e-06 1.062056000000000024e-03 2.117467999999999954e-03 5.976710999999999976e-05
1.699980000000000024e-03 1.002964000000000042e-04 2.218631999999999852e-06 1.063549999999999912e-03 2.135789999999999824e-03 5.984291999999999726e-05
1.701009999999999979e-03 1.004686999999999957e-04 2.217600000000000164e-06 1.062306000000000058e-03 2.148487000000000140e-03 5.983390999999999715e-05
1.702039999999999933e-03 1.009617999999999995e-04 2.223984000000000203e-06 1.065413999999999988e-03 2.165433999999999935e-03 6.002015000000000166e-05
1.703070000000000105e-03 1.009601000000000026e-04 2.220107999999999937e-06 1.062149000000000079e-03 2.169397999999999899e-03 5.991596999999999819e-05
1.704100000000000059e-03 1.011587999999999978e-04 2.220632000000000002e-06 1.061614999999999911e-03 2.174105999999999869e-03 5.993561000000000331e-05
1.705130000000000014e-03 1.014778000000000061e-04 2.224109000000000054e-06 1.061454000000000087e-03 2.181470999999999931e-03 6.002892999999999923e-05
1.706159999999999968e-03 1.015994999999999952e-04 2.223435000000000083e-06 1.059854000000000048e-03 2.182571999999999811e-03 6.000696000000000052e-05
1.707189999999999923e-03 1.019412000000000058e-04 2.227004000000000134e-06 1.059728000000000015e-03 2.187675000000000036e-03 6.011682000000000153e-05
1.708220000000000094e-03 1.020737000000000049e-04 2.226560000000000159e-06 1.058122000000000099e-03 2.186692000000000063e-03 6.009328000000000141e-05
1.709250000000000049e-03 1.022461000000000035e-04 2.227460999999999831e-06 1.056312999999999913e-03 2.188943000000000052e-03 6.009550000000000086e-05
1.710280000000000003e-03 1.025565999999999999e-04 2.230523000000000074e-06 1.055986000000000077e-03 2.194942999999999981e-03 6.016876999999999686e-05
1.711300000000000017e-03 1.027312000000000033e-04 2.231171999999999989e-06 1.053815000000000047e-03 2.199723000000000216e-03 6.016187000000000206e-05
1.712329999999999972e-03 1.031140999999999959e-04 2.236160000000000034e-06 1.055086999999999909e-03 2.209309000000000012e-03 6.027085000000000249e-05
1.713359999999999926e-03 1.031404999999999995e-04 2.232731000000000037e-06 1.051751000000000075e-03 2.213702000000000118e-03 6.017206999999999732e-05
1.714390000000000098e-03 1.033949999999999952e-04 2.233846000000000110e-06 1.051800999999999995e-03 2.223811000000000017e-03 6.020530999999999837e-05
1.715409999999999895e-03 1.034714999999999935e-04 2.231217999999999988e-06 1.049203000000000071e-03 2.230502000000000092e-03 6.013796999999999708e-05
1.716440000000000066e-03 1.036925999999999972e-04 2.231661999999999963e-06 1.049353999999999955e-03 2.240896999999999941e-03 6.014474000000000312e-05
1.717460000000000080e-03 1.041026000000000017e-04 2.236863999999999985e-06 1.051075000000000056e-03 2.254896000000000157e-03 6.026874999999999789e-05
1.718490000000000035e-03 1.042625000000000068e-04 2.236284999999999884e-06 1.051339000000000093e-03 2.262266000000000190e-03 6.025141999999999851e-05
1.719510000000000049e-03 1.045015999999999957e-04 2.236643999999999841e-06 1.051805000000000058e-03 2.267990000000000110e-03 6.028885000000000130e-05
1.720540000000000003e-03 1.047636999999999944e-04 2.236886999999999985e-06 1.053474999999999898e-03 2.270853000000000194e-03 6.032405999999999787e-05
1.721560000000000017e-03 1.049467000000000027e-04 2.235987000000000129e-06 1.053998000000000001e-03 2.269246999999999844e-03 6.032198000000000144e-05
1.722580000000000031e-03 1.051986999999999996e-04 2.236328000000000012e-06 1.056463000000000107e-03 2.266412000000000201e-03 6.036028999999999803e-05
1.723600000000000045e-03 1.053528999999999989e-04 2.235792999999999856e-06 1.057554999999999953e-03 2.259589000000000215e-03 6.035255999999999938e-05
1.724630000000000000e-03 1.055568000000000055e-04 2.236781999999999839e-06 1.060306999999999916e-03 2.254007000000000146e-03 6.037359000000000009e-05
1.725650000000000014e-03 1.057061999999999943e-04 2.237291999999999941e-06 1.062458999999999973e-03 2.245749000000000009e-03 6.037603000000000137e-05
1.726670000000000028e-03 1.059475000000000016e-04 2.240099999999999949e-06 1.066579999999999915e-03 2.236924999999999851e-03 6.044328999999999707e-05
1.727690000000000042e-03 1.061194999999999993e-04 2.241406999999999816e-06 1.069396000000000018e-03 2.224409000000000108e-03 6.046133999999999938e-05
1.728719999999999996e-03 1.063532999999999970e-04 2.243841999999999904e-06 1.073771999999999964e-03 2.211653999999999964e-03 6.052864999999999857e-05
1.729740000000000010e-03 1.065485999999999983e-04 2.245200999999999936e-06 1.077182000000000096e-03 2.195950999999999806e-03 6.056079999999999791e-05
1.730760000000000024e-03 1.067728999999999955e-04 2.247663000000000133e-06 1.082398000000000041e-03 2.180579000000000198e-03 6.062440000000000184e-05
1.731789999999999979e-03 1.069925000000000026e-04 2.249591999999999806e-06 1.087031999999999929e-03 2.164371999999999911e-03 6.068192000000000057e-05
1.732809999999999993e-03 1.072246000000000033e-04 2.251405999999999904e-06 1.092861000000000093e-03 2.147665999999999898e-03 6.075138000000000109e-05
1.733830000000000007e-03 1.074315999999999965e-04 2.252205999999999964e-06 1.097726999999999948e-03 2.131987000000000118e-03 6.080878999999999890e-05
1.734850000000000021e-03 1.076611999999999985e-04 2.253939999999999972e-06 1.103999999999999947e-03 2.117401999999999999e-03 6.087255000000000048e-05
1.735879999999999975e-03 1.078143999999999956e-04 2.254827999999999920e-06 1.108470000000000072e-03 2.101871999999999855e-03 6.090424000000000152e-05
1.736899999999999989e-03 1.080404000000000032e-04 2.257499999999999985e-06 1.114418999999999957e-03 2.088137999999999800e-03 6.097685999999999948e-05
1.737920000000000003e-03 1.082190999999999953e-04 2.259022999999999886e-06 1.118277999999999894e-03 2.074064999999999936e-03 6.103055000000000133e-05
1.738949999999999958e-03 1.084403000000000060e-04 2.260836000000000168e-06 1.123454999999999983e-03 2.059855000000000193e-03 6.111013999999999899e-05
1.739969999999999972e-03 1.088672999999999936e-04 2.266439000000000036e-06 1.130123000000000022e-03 2.050769999999999937e-03 6.131286000000000440e-05
1.740999999999999926e-03 1.090362000000000048e-04 2.266351000000000148e-06 1.134472000000000085e-03 2.036858999999999805e-03 6.135935000000000401e-05
1.742030000000000097e-03 1.094814999999999986e-04 2.273299999999999902e-06 1.140839000000000046e-03 2.030449000000000143e-03 6.156228999999999770e-05
1.743060000000000052e-03 1.095870000000000063e-04 2.273747000000000170e-06 1.144980000000000086e-03 2.019321000000000137e-03 6.157490999999999963e-05
1.744080000000000066e-03 1.097658999999999988e-04 2.276443999999999867e-06 1.148963000000000024e-03 2.011231999999999950e-03 6.162316000000000039e-05
1.745110000000000021e-03 1.097652999999999975e-04 2.276330999999999924e-06 1.152238999999999998e-03 1.999746000000000162e-03 6.157396000000000093e-05
1.746139999999999975e-03 1.099415000000000044e-04 2.279727000000000069e-06 1.156026000000000102e-03 1.990796999999999879e-03 6.161932000000000281e-05
1.747169999999999930e-03 1.103173000000000017e-04 2.286962000000000094e-06 1.162557999999999951e-03 1.982806000000000152e-03 6.178523999999999529e-05
1.748200000000000101e-03 1.104882000000000037e-04 2.289078999999999874e-06 1.165858000000000085e-03 1.972387999999999832e-03 6.182511999999999329e-05
1.749230000000000056e-03 1.107951999999999993e-04 2.293962000000000196e-06 1.171427000000000058e-03 1.964094999999999903e-03 6.194441000000000346e-05
1.750260000000000010e-03 1.108540999999999997e-04 2.294393000000000023e-06 1.173353000000000026e-03 1.953690000000000114e-03 6.192509999999999432e-05
1.751289999999999965e-03 1.110459000000000001e-04 2.297207000000000196e-06 1.177314000000000051e-03 1.945511000000000029e-03 6.198298000000000468e-05
1.752319999999999919e-03 1.113732999999999997e-04 2.302060000000000114e-06 1.181612000000000070e-03 1.941238999999999985e-03 6.211873000000000080e-05
1.753350000000000091e-03 1.114202999999999944e-04 2.300933000000000133e-06 1.183515999999999908e-03 1.932817999999999993e-03 6.209577999999999452e-05
1.754380000000000045e-03 1.118480000000000038e-04 2.307276000000000100e-06 1.187883999999999945e-03 1.931748999999999966e-03 6.228424000000000525e-05
1.755410000000000000e-03 1.119129000000000038e-04 2.305869000000000013e-06 1.188300999999999897e-03 1.925391999999999946e-03 6.226583000000000486e-05
1.756439999999999954e-03 1.121382000000000032e-04 2.307697000000000074e-06 1.189041999999999964e-03 1.921760999999999912e-03 6.233885000000000370e-05
1.757480000000000066e-03 1.124745999999999954e-04 2.311154999999999813e-06 1.191549000000000080e-03 1.919471999999999975e-03 6.246404000000000648e-05
1.758510000000000021e-03 1.125729999999999944e-04 2.309072999999999940e-06 1.190450999999999922e-03 1.913750000000000086e-03 6.245009999999999353e-05
1.759539999999999976e-03 1.131373999999999986e-04 2.316126000000000023e-06 1.194823000000000022e-03 1.914672000000000075e-03 6.268689999999999777e-05
1.760569999999999930e-03 1.131812999999999933e-04 2.312731999999999933e-06 1.192424000000000088e-03 1.908387000000000104e-03 6.262315999999999759e-05
1.761610000000000042e-03 1.134903000000000067e-04 2.315942999999999842e-06 1.193709999999999953e-03 1.906851999999999896e-03 6.271351000000000258e-05
1.762639999999999997e-03 1.137555000000000055e-04 2.319000000000000159e-06 1.193777000000000033e-03 1.905997999999999894e-03 6.277510000000000143e-05
1.763669999999999951e-03 1.137971000000000018e-04 2.317699999999999849e-06 1.192518999999999958e-03 1.901467000000000001e-03 6.270978999999999985e-05
1.764710000000000063e-03 1.142514000000000019e-04 2.325083000000000148e-06 1.194821999999999898e-03 1.904885000000000042e-03 6.288756999999999529e-05
1.765740000000000018e-03 1.142200999999999942e-04 2.321896999999999870e-06 1.192757999999999926e-03 1.900032999999999974e-03 6.278955999999999654e-05
1.766769999999999972e-03 1.143824999999999980e-04 2.321601000000000170e-06 1.191893999999999983e-03 1.899925000000000008e-03 6.279208999999999735e-05
1.767799999999999927e-03 1.146426000000000058e-04 2.323347000000000085e-06 1.192776999999999900e-03 1.902227999999999948e-03 6.283910999999999338e-05
1.768830000000000098e-03 1.147528000000000035e-04 2.323030999999999833e-06 1.191523000000000105e-03 1.903451000000000014e-03 6.280496000000000321e-05
1.769860000000000053e-03 1.152083000000000062e-04 2.329726000000000198e-06 1.195019000000000073e-03 1.911715999999999936e-03 6.295926999999999665e-05
1.770890000000000008e-03 1.151651000000000064e-04 2.325964000000000114e-06 1.192151999999999925e-03 1.913299000000000033e-03 6.283721999999999669e-05
1.771919999999999962e-03 1.153274999999999965e-04 2.326243999999999797e-06 1.192457999999999973e-03 1.919106000000000067e-03 6.282767999999999339e-05
1.772939999999999976e-03 1.153309999999999974e-04 2.322436999999999953e-06 1.189876999999999992e-03 1.924595000000000082e-03 6.273098000000000497e-05
1.773969999999999931e-03 1.155266000000000062e-04 2.322659999999999968e-06 1.190260999999999967e-03 1.935246999999999966e-03 6.273880999999999707e-05
1.775000000000000102e-03 1.159010999999999939e-04 2.326714000000000065e-06 1.191465999999999966e-03 1.950036000000000044e-03 6.285116999999999679e-05
1.776019999999999899e-03 1.160314999999999952e-04 2.325583999999999789e-06 1.190819000000000079e-03 1.961877999999999799e-03 6.283622999999999520e-05
1.777050000000000071e-03 1.165574999999999966e-04 2.331989000000000196e-06 1.193086000000000103e-03 1.981656000000000042e-03 6.303691999999999412e-05
1.778080000000000025e-03 1.167035999999999985e-04 2.330624999999999814e-06 1.191942999999999996e-03 1.995043000000000163e-03 6.302465000000000313e-05
1.779100000000000039e-03 1.169309999999999957e-04 2.330375000000000113e-06 1.191451000000000055e-03 2.010955999999999941e-03 6.305510000000000552e-05
1.780129999999999994e-03 1.169879999999999987e-04 2.327847000000000211e-06 1.190033000000000063e-03 2.024800000000000211e-03 6.299803999999999831e-05
1.781150000000000008e-03 1.171737999999999995e-04 2.328289000000000130e-06 1.188824999999999908e-03 2.041194999999999989e-03 6.301864000000000283e-05
1.782179999999999962e-03 1.175813000000000053e-04 2.332634000000000001e-06 1.190801999999999920e-03 2.062159999999999948e-03 6.315143999999999586e-05
1.783199999999999976e-03 1.177502999999999964e-04 2.332875999999999905e-06 1.189434000000000064e-03 2.079746999999999846e-03 6.316868999999999642e-05
1.784229999999999931e-03 1.181805000000000046e-04 2.338208000000000128e-06 1.191327999999999962e-03 2.101810999999999870e-03 6.332649000000000361e-05
1.785249999999999945e-03 1.183080999999999998e-04 2.337169000000000035e-06 1.188861000000000041e-03 2.119481999999999790e-03 6.331724999999999420e-05
1.786279999999999899e-03 1.185978000000000048e-04 2.339576000000000197e-06 1.188728000000000007e-03 2.140285000000000017e-03 6.339552999999999508e-05
1.787299999999999913e-03 1.186749000000000045e-04 2.338286999999999979e-06 1.185506999999999924e-03 2.155770999999999903e-03 6.336052999999999965e-05
1.788330000000000084e-03 1.189736999999999956e-04 2.341833999999999846e-06 1.185229000000000100e-03 2.175260000000000041e-03 6.345004000000000009e-05
1.789350000000000098e-03 1.190986999999999986e-04 2.342293000000000022e-06 1.181771999999999987e-03 2.192383999999999913e-03 6.343674000000000480e-05
1.790380000000000053e-03 1.193363000000000046e-04 2.344868000000000162e-06 1.179876000000000058e-03 2.210300000000000112e-03 6.348821000000000043e-05
1.791400000000000067e-03 1.195044999999999940e-04 2.345409000000000061e-06 1.176254999999999966e-03 2.226177000000000190e-03 6.350825000000000643e-05
1.792430000000000022e-03 1.196972000000000032e-04 2.345887000000000127e-06 1.173201999999999925e-03 2.240661000000000128e-03 6.353991999999999930e-05
1.793450000000000035e-03 1.197745999999999967e-04 2.344746999999999999e-06 1.168179000000000092e-03 2.251040000000000159e-03 6.351231000000000584e-05
1.794470000000000049e-03 1.199822000000000047e-04 2.346062000000000087e-06 1.165175000000000065e-03 2.261640999999999999e-03 6.356004999999999804e-05
1.795490000000000063e-03 1.201060000000000051e-04 2.345883000000000016e-06 1.160201000000000027e-03 2.267958999999999947e-03 6.356471999999999947e-05
1.796520000000000018e-03 1.204125999999999997e-04 2.349275000000000051e-06 1.158195000000000101e-03 2.275291000000000032e-03 6.367114000000000378e-05
1.797540000000000032e-03 1.205880999999999983e-04 2.350330000000000162e-06 1.154749000000000053e-03 2.277875999999999859e-03 6.370162999999999542e-05
1.798560000000000046e-03 1.208385000000000053e-04 2.353173000000000077e-06 1.154139999999999897e-03 2.278994999999999806e-03 6.377917999999999945e-05
1.799590000000000000e-03 1.210454999999999984e-04 2.354774999999999829e-06 1.153043000000000080e-03 2.276672999999999891e-03 6.383350000000000471e-05
1.800610000000000014e-03 1.212872000000000066e-04 2.357354999999999896e-06 1.153771000000000050e-03 2.271865999999999990e-03 6.390583999999999664e-05
1.801630000000000028e-03 1.214698999999999938e-04 2.359435000000000137e-06 1.153341999999999909e-03 2.264272999999999807e-03 6.394756000000000138e-05
1.802659999999999983e-03 1.217180999999999960e-04 2.362828999999999803e-06 1.155201999999999922e-03 2.253685999999999971e-03 6.403365000000000651e-05
1.803679999999999997e-03 1.218924999999999989e-04 2.364927000000000117e-06 1.156038000000000074e-03 2.238573000000000212e-03 6.408283000000000458e-05
1.804709999999999951e-03 1.221357999999999971e-04 2.368175999999999804e-06 1.159136999999999971e-03 2.220970000000000062e-03 6.415790999999999844e-05
1.805729999999999965e-03 1.223720000000000135e-04 2.371015999999999848e-06 1.162398000000000034e-03 2.201231000000000108e-03 6.424113999999999324e-05
1.806759999999999920e-03 1.226783000000000008e-04 2.375416000000000179e-06 1.167492999999999916e-03 2.181338000000000114e-03 6.435035000000000299e-05
1.807779999999999934e-03 1.229546000000000035e-04 2.379678999999999904e-06 1.171911999999999997e-03 2.161741999999999917e-03 6.444924999999999623e-05
1.808810000000000105e-03 1.232503000000000082e-04 2.383970999999999795e-06 1.177344000000000090e-03 2.143433000000000144e-03 6.455382000000000665e-05
1.809840000000000060e-03 1.237030999999999981e-04 2.390866000000000175e-06 1.184165999999999951e-03 2.129790999999999802e-03 6.474463000000000559e-05
1.810870000000000014e-03 1.239071000000000118e-04 2.392815999999999792e-06 1.189547999999999908e-03 2.114776999999999976e-03 6.480334000000000625e-05
1.811899999999999969e-03 1.240869999999999929e-04 2.394751999999999870e-06 1.194009999999999906e-03 2.101317000000000115e-03 6.484820000000000027e-05
1.812940000000000081e-03 1.244277000000000013e-04 2.399820999999999821e-06 1.201531000000000040e-03 2.093581000000000174e-03 6.498713000000000200e-05
1.813970000000000036e-03 1.245971000000000068e-04 2.401252000000000146e-06 1.206445999999999907e-03 2.087308999999999866e-03 6.502923000000000622e-05
1.814999999999999990e-03 1.246862000000000057e-04 2.401524999999999847e-06 1.211218999999999924e-03 2.084224999999999880e-03 6.503616000000000312e-05
1.816029999999999945e-03 1.248749000000000061e-04 2.403676999999999958e-06 1.216543999999999959e-03 2.085591999999999828e-03 6.509110999999999825e-05
1.817059999999999899e-03 1.250384000000000055e-04 2.404875999999999809e-06 1.222311999999999921e-03 2.089597999999999803e-03 6.513300000000000133e-05
1.818090000000000071e-03 1.252934000000000090e-04 2.407464999999999912e-06 1.227861000000000013e-03 2.098816999999999783e-03 6.522286999999999985e-05
1.819120000000000025e-03 1.252725000000000106e-04 2.404854999999999864e-06 1.231805000000000096e-03 2.106380000000000145e-03 6.516136999999999375e-05
1.820159999999999920e-03 1.258298999999999995e-04 2.413528000000000196e-06 1.239513000000000030e-03 2.128113000000000053e-03 6.539829999999999352e-05
1.821190000000000092e-03 1.257974000000000028e-04 2.410734999999999967e-06 1.241911999999999964e-03 2.139025000000000128e-03 6.532927000000000276e-05
1.822220000000000046e-03 1.259668000000000083e-04 2.411848999999999801e-06 1.244220999999999999e-03 2.152840999999999956e-03 6.536394000000000221e-05
1.823250000000000001e-03 1.264218999999999966e-04 2.418140999999999842e-06 1.249630999999999962e-03 2.172242999999999917e-03 6.554150999999999651e-05
1.824279999999999955e-03 1.265987000000000048e-04 2.419676000000000074e-06 1.251134000000000100e-03 2.186037000000000050e-03 6.556000000000000250e-05
1.825320000000000067e-03 1.271513999999999902e-04 2.428528000000000053e-06 1.257127999999999935e-03 2.207764000000000081e-03 6.578776999999999845e-05
1.826350000000000022e-03 1.272903000000000034e-04 2.429245999999999967e-06 1.257506000000000032e-03 2.221171000000000083e-03 6.579002999999999392e-05
1.827389999999999917e-03 1.275524999999999955e-04 2.433107000000000030e-06 1.259717000000000042e-03 2.237483000000000180e-03 6.585216000000000344e-05
1.828420000000000089e-03 1.278442999999999984e-04 2.437334000000000032e-06 1.261369999999999939e-03 2.256366000000000101e-03 6.594133999999999434e-05
1.829459999999999984e-03 1.278978000000000005e-04 2.436400999999999901e-06 1.260988999999999903e-03 2.271532000000000152e-03 6.590467000000000406e-05
1.830489999999999938e-03 1.283343999999999956e-04 2.443212999999999896e-06 1.263250000000000050e-03 2.294693999999999900e-03 6.606890000000000028e-05
1.831530000000000050e-03 1.282853000000000031e-04 2.440845999999999991e-06 1.261748000000000036e-03 2.309691999999999908e-03 6.598970000000000280e-05
1.832560000000000005e-03 1.283798000000000003e-04 2.440558999999999904e-06 1.260302000000000037e-03 2.331457999999999794e-03 6.598049999999999618e-05
1.833599999999999900e-03 1.285024999999999915e-04 2.441124999999999858e-06 1.259958000000000041e-03 2.355444999999999848e-03 6.598692999999999876e-05
1.834630000000000071e-03 1.284803000000000106e-04 2.438962000000000078e-06 1.257253999999999967e-03 2.378130999999999908e-03 6.592582999999999354e-05
1.835660000000000026e-03 1.288220000000000077e-04 2.443056000000000009e-06 1.259721000000000105e-03 2.407388999999999796e-03 6.604240000000000316e-05
1.836689999999999981e-03 1.285996999999999878e-04 2.436292999999999884e-06 1.256015000000000083e-03 2.428872999999999796e-03 6.587651999999999993e-05
1.837719999999999935e-03 1.287407000000000124e-04 2.435774000000000169e-06 1.257092999999999926e-03 2.455286000000000100e-03 6.588841000000000500e-05
1.838750000000000107e-03 1.287070000000000130e-04 2.431908000000000179e-06 1.256689000000000070e-03 2.477880000000000013e-03 6.579772000000000333e-05
1.839769999999999904e-03 1.288654999999999879e-04 2.431761999999999961e-06 1.259338000000000037e-03 2.502718000000000130e-03 6.581386999999999470e-05
1.840800000000000075e-03 1.292452999999999940e-04 2.434834999999999872e-06 1.264509000000000032e-03 2.528078000000000009e-03 6.593828999999999782e-05
1.841820000000000089e-03 1.294053999999999994e-04 2.433424999999999914e-06 1.269600999999999976e-03 2.545354000000000106e-03 6.594465999999999620e-05
1.842850000000000044e-03 1.299341999999999934e-04 2.438387000000000088e-06 1.277680000000000005e-03 2.565070999999999931e-03 6.612854999999999894e-05
1.843879999999999998e-03 1.300282999999999897e-04 2.435549000000000099e-06 1.284500999999999959e-03 2.572738000000000195e-03 6.608544000000000538e-05
1.844900000000000012e-03 1.303014999999999924e-04 2.436230999999999867e-06 1.292865000000000030e-03 2.578949999999999992e-03 6.613621000000000625e-05
1.845920000000000026e-03 1.303940000000000123e-04 2.434165000000000012e-06 1.301171999999999962e-03 2.576742999999999829e-03 6.608782999999999639e-05
1.846949999999999981e-03 1.306729999999999871e-04 2.435862999999999873e-06 1.311090999999999906e-03 2.575740999999999881e-03 6.614372000000000307e-05
1.847969999999999995e-03 1.311326999999999990e-04 2.440229999999999928e-06 1.323888000000000061e-03 2.575679999999999897e-03 6.629177000000000583e-05
1.848990000000000009e-03 1.313730000000000041e-04 2.441061000000000209e-06 1.334307000000000071e-03 2.567526000000000096e-03 6.632570999999999487e-05
1.850019999999999963e-03 1.317370999999999961e-04 2.444838999999999887e-06 1.347132999999999924e-03 2.558368000000000100e-03 6.643012999999999479e-05
1.851039999999999977e-03 1.318272000000000107e-04 2.443562000000000000e-06 1.355889000000000096e-03 2.543721999999999997e-03 6.639689000000000051e-05
1.852069999999999932e-03 1.320677000000000027e-04 2.445319999999999823e-06 1.367313999999999899e-03 2.529889000000000009e-03 6.644324000000000389e-05
1.853089999999999946e-03 1.321418000000000093e-04 2.443994999999999883e-06 1.375647999999999932e-03 2.510306999999999816e-03 6.641630000000000309e-05
1.854109999999999960e-03 1.323313999999999914e-04 2.444863000000000126e-06 1.386052000000000031e-03 2.493185000000000193e-03 6.644535000000000241e-05
1.855129999999999973e-03 1.324474000000000018e-04 2.444663999999999927e-06 1.393729000000000018e-03 2.474936000000000063e-03 6.645003000000000454e-05
1.856149999999999987e-03 1.326969000000000000e-04 2.446075000000000124e-06 1.403226000000000039e-03 2.461038999999999935e-03 6.652598000000000506e-05
1.857179999999999942e-03 1.331439999999999978e-04 2.451332000000000182e-06 1.413439000000000058e-03 2.453243999999999824e-03 6.669496999999999546e-05
1.858199999999999956e-03 1.333278000000000078e-04 2.452853999999999843e-06 1.421872999999999930e-03 2.443560000000000003e-03 6.673782999999999864e-05
1.859219999999999970e-03 1.335901999999999869e-04 2.455955000000000104e-06 1.429680999999999921e-03 2.437611000000000118e-03 6.683467999999999755e-05
1.860249999999999924e-03 1.337063000000000043e-04 2.455868000000000031e-06 1.436255999999999904e-03 2.432543000000000118e-03 6.685786000000000636e-05
1.861269999999999938e-03 1.338756000000000028e-04 2.456627999999999834e-06 1.440665000000000045e-03 2.431968000000000064e-03 6.691788000000000380e-05
1.862289999999999952e-03 1.339540000000000121e-04 2.455263000000000060e-06 1.444416999999999923e-03 2.430352000000000207e-03 6.692361999999999877e-05
1.863309999999999966e-03 1.341997999999999954e-04 2.457779000000000054e-06 1.447855999999999969e-03 2.434625000000000157e-03 6.701951999999999899e-05
1.864339999999999921e-03 1.346196999999999878e-04 2.464213000000000203e-06 1.453443999999999917e-03 2.445756999999999792e-03 6.719839000000000292e-05
1.865359999999999935e-03 1.347240999999999998e-04 2.465561000000000143e-06 1.453064000000000005e-03 2.454253999999999897e-03 6.722051000000000534e-05
1.866379999999999949e-03 1.351059000000000103e-04 2.472203999999999920e-06 1.455427999999999930e-03 2.472219999999999800e-03 6.739616000000000085e-05
1.867409999999999903e-03 1.350966000000000103e-04 2.471117000000000197e-06 1.450445999999999984e-03 2.484384999999999979e-03 6.736336999999999740e-05
